DATE,DEXMXUS,DEXUSEU,DEXCHUS,DEXJPUS,DEXCAUS,DEXUSUK,DEXUSAL,DEXSZUS,DEXUSNZ
2012-03-26,12.6808,1.3328,6.3139,82.84,0.9922,1.5939,1.0511,0.9041,0.8209
2012-03-27,12.6578,1.3336,6.3061,83.15,0.9928,1.5972,1.049,0.9038,0.8206
2012-03-28,12.8014,1.33,6.3044,82.74,0.9983,1.5855,1.0369,0.9064,0.8177
2012-03-29,12.8533,1.3265,6.3057,82.28,0.9998,1.5911,1.0326,0.9084,0.8173
2012-03-30,12.8115,1.3334,6.2975,82.41,0.999,1.5985,1.0367,0.9026,0.82
2012-04-02,12.7569,1.3325,6.2979,82.16,0.9916,1.6022,1.0426,0.9037,0.824
2012-04-03,12.7301,1.3337,6.2975,82.18,0.9909,1.5966,1.0372,0.9024,0.8194
2012-04-04,12.8327,1.3126,6.2975,82.62,0.9961,1.5879,1.0255,0.9168,0.8146
2012-04-05,12.8323,1.3064,6.3123,82.33,0.9927,1.5822,1.0303,0.92,0.8156
2012-04-06,12.9855,1.3089,6.3052,81.56,0.9971,1.5877,1.0311,0.9176,0.8197
2012-04-09,12.984,1.3087,6.31,81.36,0.9971,1.5879,1.0319,0.918,0.8228
2012-04-10,13.1782,1.3068,6.3105,80.94,1.0027,1.5836,1.0262,0.9195,0.8132
2012-04-11,13.158,1.3104,6.3076,80.88,1.004,1.5892,1.0295,0.9165,0.8178
2012-04-12,13.063,1.3171,6.3069,80.87,0.9951,1.5939,1.0441,0.9125,0.827
2012-04-13,13.146,1.3082,6.3022,80.99,0.9978,1.5851,1.0372,0.9189,0.8243
2012-04-16,13.229,1.3067,6.315,80.46,1.0025,1.5865,1.034,0.9199,0.8189
2012-04-17,13.085,1.3123,6.3015,80.72,0.9878,1.5931,1.0405,0.9156,0.8223
2012-04-18,13.127,1.3122,6.3026,81.29,0.9902,1.602,1.0367,0.9162,0.8173
2012-04-19,13.2286,1.3132,6.3029,81.57,0.9927,1.6058,1.0337,0.9155,0.815
2012-04-20,13.1211,1.3212,6.308,81.6,0.9912,1.6123,1.0375,0.9095,0.8173
2012-04-23,13.2053,1.3129,6.3084,81.16,0.9935,1.6102,1.0299,0.9152,0.8113
2012-04-24,13.1545,1.3207,6.3073,81.21,0.9882,1.6135,1.0299,0.9098,0.8118
2012-04-25,13.1684,1.321,6.3039,81.33,0.9848,1.6146,1.0333,0.9097,0.8133
2012-04-26,13.2077,1.3232,6.3054,80.78,0.984,1.6188,1.0383,0.9081,0.8145
2012-04-27,12.9909,1.3248,6.3093,80.48,0.9807,1.6239,1.0447,0.9066,0.8199
2012-04-30,12.99,1.3229,6.279,79.81,0.9886,1.6225,1.041,0.9081,0.8174
2012-05-01,12.8877,1.3226,6.3089,80.17,0.9839,1.6221,1.0345,0.9087,0.8156
2012-05-02,12.958,1.3154,6.307,80.19,0.989,1.6193,1.0304,0.9135,0.8094
2012-05-03,12.9853,1.3147,6.3052,80.36,0.9869,1.6185,1.026,0.9138,0.8002
2012-05-04,13.1631,1.3091,6.3059,79.84,0.9955,1.6148,1.019,0.9176,0.7951
2012-05-07,13.1555,1.3052,6.3074,79.88,0.9938,1.6192,1.0201,0.9204,0.7956
2012-05-08,13.325,1.3015,6.3076,79.79,0.9997,1.6159,1.0117,0.9228,0.7873
2012-05-09,13.491,1.2954,6.3096,79.64,1.0014,1.613,1.0066,0.9272,0.7849
2012-05-10,13.4585,1.2959,6.314,79.91,1.0015,1.6161,1.0113,0.9269,0.7871
2012-05-11,13.4905,1.2937,6.3097,79.86,0.9967,1.608,1.0065,0.9283,0.7868
2012-05-14,13.6663,1.2847,6.321,79.83,1.0018,1.6116,0.9998,0.9349,0.7798
2012-05-15,13.7332,1.2769,6.3176,80.09,1.0029,1.6025,0.9977,0.9405,0.7725
2012-05-16,13.8078,1.273,6.3227,80.32,1.0099,1.5933,0.9933,0.9435,0.766
2012-05-17,13.789,1.2709,6.3247,79.26,1.0162,1.5823,0.9925,0.945,0.7657
2012-05-18,13.8275,1.2721,6.3245,79.14,1.0211,1.5788,0.9819,0.9442,0.7542
2012-05-21,13.7925,1.2769,6.3277,79.31,1.0223,1.579,0.9853,0.9406,0.7601
2012-05-22,13.742,1.2735,6.3223,79.98,1.0191,1.5775,0.9874,0.9431,0.7609
2012-05-23,14.0294,1.2569,6.3343,79.33,1.0274,1.5691,0.9709,0.9555,0.747
2012-05-24,14.0018,1.2583,6.3449,79.47,1.0274,1.5698,0.9774,0.9558,0.7534
2012-05-25,14.0114,1.2518,6.3439,79.64,1.0285,1.5648,0.9778,0.9592,0.7558
2012-05-29,13.9321,1.2488,6.3478,79.44,1.0253,1.563,0.9825,0.9617,0.7607
2012-05-30,14.0861,1.2405,6.3574,78.93,1.0289,1.5532,0.9733,0.9682,0.755
2012-05-31,14.3045,1.2364,6.3684,78.29,1.0349,1.5405,0.9711,0.9713,0.7527
2012-06-01,14.365,1.242,6.3692,78.21,1.0378,1.5383,0.9688,0.9671,0.7537
2012-06-04,14.2427,1.2495,6.3641,78.3,1.0417,1.5382,0.9719,0.961,0.7568
2012-06-05,14.2592,1.2437,6.367,78.57,1.0414,1.5355,0.9722,0.9656,0.7546
2012-06-06,14.0951,1.2535,6.3634,79.11,1.0298,1.5475,0.9905,0.9579,0.7681
2012-06-07,13.9588,1.2568,6.3634,79.67,1.0244,1.5557,0.9936,0.9558,0.7712
2012-06-08,14.021,1.2482,6.37,79.47,1.0332,1.5433,0.9869,0.962,0.7673
2012-06-11,13.9785,1.2504,6.369,79.5,1.0281,1.5515,0.9925,0.9604,0.7732
2012-06-12,13.9823,1.2477,6.3703,79.44,1.0269,1.5562,0.9925,0.9624,0.7756
2012-06-13,13.9755,1.2596,6.3685,79.35,1.027,1.5557,0.9973,0.9533,0.7781
2012-06-14,13.9943,1.2608,6.3702,79.29,1.0247,1.5533,0.9989,0.9525,0.7817
2012-06-15,13.9234,1.2633,6.3649,78.65,1.0244,1.5654,1.0057,0.9506,0.7876
2012-06-18,13.9125,1.2578,6.3539,78.95,1.0264,1.5665,1.0088,0.9547,0.7905
2012-06-19,13.6982,1.2692,6.3542,78.92,1.0177,1.5732,1.0196,0.9461,0.799
2012-06-20,13.7296,1.2703,6.3597,79.54,1.0193,1.575,1.0194,0.9453,0.7966
2012-06-21,13.755,1.2586,6.3644,80.18,1.025,1.5633,1.0095,0.9542,0.7926
2012-06-22,13.847,1.2545,6.3644,80.52,1.0258,1.5582,1.0059,0.9572,0.7905
2012-06-25,13.9675,1.248,6.3631,79.5,1.0301,1.5555,0.9981,0.9621,0.7859
2012-06-26,13.8516,1.2471,6.3626,79.46,1.0264,1.562,1.0046,0.963,0.791
2012-06-27,13.6701,1.2457,6.3561,79.83,1.0258,1.5549,1.0071,0.9642,0.7906
2012-06-28,13.667,1.2433,6.357,79.35,1.0331,1.5503,1.0025,0.9661,0.7862
2012-06-29,13.411,1.2668,6.353,79.81,1.019,1.5686,1.0236,0.9485,0.8027
2012-07-02,13.3813,1.2584,6.3487,79.42,1.0193,1.5679,1.0239,0.9544,0.8027
2012-07-03,13.2921,1.262,6.3519,79.77,1.0123,1.5702,1.0294,0.9517,0.8059
2012-07-05,13.3448,1.2384,6.3557,79.95,1.013,1.5531,1.0291,0.9698,0.8048
2012-07-06,13.4914,1.2283,6.364,79.61,1.0198,1.548,1.0187,0.9777,0.7965
2012-07-09,13.4518,1.2299,6.3709,79.66,1.021,1.5507,1.0176,0.9764,0.7955
2012-07-10,13.3002,1.2255,6.3654,79.44,1.0202,1.5506,1.0218,0.9798,0.7969
2012-07-11,13.327,1.2244,6.3682,79.7,1.0195,1.5532,1.0252,0.9808,0.7983
2012-07-12,13.4519,1.2199,6.3732,79.29,1.0215,1.5425,1.0131,0.9843,0.7898
2012-07-13,13.345,1.2232,6.3789,79.2,1.0151,1.555,1.0212,0.9817,0.7947
2012-07-16,13.2695,1.2267,6.3784,78.8,1.0156,1.5635,1.0236,0.9791,0.7971
2012-07-17,13.223,1.2234,6.3725,79.04,1.0141,1.5613,1.0281,0.9818,0.7957
2012-07-18,13.1066,1.2261,6.369,78.79,1.0112,1.5636,1.0347,0.9795,0.7991
2012-07-19,13.204,1.2257,6.3724,78.6,1.0076,1.5719,1.0423,0.9798,0.8032
2012-07-20,13.2976,1.2176,6.3734,78.49,1.0113,1.563,1.0383,0.9863,0.7992
2012-07-23,13.5275,1.2126,6.3856,78.38,1.0172,1.5512,1.027,0.9904,0.7891
2012-07-24,13.72,1.2062,6.3857,78.19,1.0207,1.5521,1.0253,0.9957,0.7876
2012-07-25,13.6626,1.2132,6.3879,78.21,1.0181,1.5479,1.0275,0.9899,0.7859
2012-07-26,13.4441,1.228,6.3839,78.24,1.0101,1.5683,1.039,0.978,0.8015
2012-07-27,13.269,1.237,6.3807,78.55,1.0059,1.5728,1.0441,0.9709,0.8076
2012-07-30,13.2625,1.225,6.3792,78.2,1.0033,1.5694,1.0489,0.9804,0.8085
2012-07-31,13.2669,1.2315,6.361,78.1,1.0014,1.5686,1.0522,0.9753,0.8115
2012-08-01,13.2677,1.2299,6.368,78.19,1.0017,1.5596,1.0518,0.9767,0.8124
2012-08-02,13.3959,1.2149,6.3671,78.22,1.0061,1.55,1.0451,0.9886,0.809
2012-08-03,13.1177,1.239,6.3721,78.6,0.9986,1.565,1.0566,0.9697,0.8198
2012-08-06,13.0597,1.2422,6.3738,78.17,0.9988,1.5625,1.0591,0.9669,0.8218
2012-08-07,13.1797,1.2422,6.3664,78.71,0.9964,1.5658,1.0571,0.9672,0.8174
2012-08-08,13.169,1.2364,6.361,78.44,0.9946,1.5659,1.0573,0.9714,0.8156
2012-08-09,13.1265,1.2278,6.3579,78.64,0.9923,1.5623,1.0567,0.9781,0.811
2012-08-10,13.0965,1.2298,6.3599,78.24,0.9917,1.5679,1.0569,0.9764,0.8126
2012-08-13,13.162,1.2339,6.3611,78.34,0.9933,1.569,1.0507,0.9733,0.8082
2012-08-14,13.1421,1.2329,6.3586,78.82,0.9914,1.5692,1.0506,0.9742,0.8073
2012-08-15,13.1501,1.2288,6.3619,78.89,0.989,1.5686,1.0509,0.9774,0.8073
2012-08-16,13.1272,1.2356,6.3659,79.25,0.9881,1.5738,1.0505,0.9719,0.8098
2012-08-17,13.1582,1.2315,6.358,79.5,0.9883,1.5697,1.0427,0.9752,0.808
2012-08-20,13.116,1.2343,6.3592,79.41,0.989,1.5707,1.0457,0.973,0.8101
2012-08-21,13.1086,1.2472,6.3559,79.43,0.9864,1.5788,1.0493,0.963,0.812
2012-08-22,13.1602,1.2472,6.3515,79.19,0.9928,1.58,1.0446,0.9628,0.8098
2012-08-23,13.1375,1.2583,6.3535,78.46,0.9928,1.5882,1.0479,0.9542,0.8162
2012-08-24,13.1727,1.2533,6.3542,78.65,0.9919,1.5815,1.0411,0.9581,0.8116
2012-08-27,13.174,1.2514,6.3558,78.67,0.9892,1.58,1.0387,0.9597,0.8098
2012-08-28,13.1825,1.2564,6.3525,78.5,0.9864,1.5828,1.0383,0.9558,0.8057
2012-08-29,13.2855,1.2538,6.3513,78.72,0.9873,1.5839,1.0366,0.9578,0.8024
2012-08-30,13.3938,1.2497,6.3494,78.55,0.9925,1.5794,1.0301,0.9608,0.7987
2012-08-31,13.2401,1.2578,6.3484,78.3,0.9862,1.5864,1.0334,0.9546,0.8037
2012-09-04,13.1781,1.2566,6.3465,78.35,0.9862,1.5889,1.023,0.9558,0.794
2012-09-05,13.1084,1.2603,6.3489,78.34,0.9901,1.5907,1.0195,0.9548,0.7952
2012-09-06,13.0445,1.2626,6.3428,78.96,0.9824,1.5922,1.0288,0.9539,0.8016
2012-09-07,12.9901,1.2796,6.3428,78.14,0.9777,1.6016,1.039,0.9452,0.8113
2012-09-10,12.992,1.2795,6.3375,78.24,0.9761,1.6009,1.0363,0.9438,0.8111
2012-09-11,12.9975,1.2858,6.3349,77.78,0.9723,1.6071,1.0442,0.9387,0.8182
2012-09-12,13.0302,1.2894,6.3261,77.86,0.9756,1.6111,1.0453,0.9376,0.8195
2012-09-13,12.9848,1.2912,6.3294,77.41,0.9754,1.6125,1.0449,0.9395,0.8235
2012-09-14,12.741,1.3142,6.3145,78.22,0.971,1.6244,1.0561,0.925,0.8291
2012-09-17,12.7409,1.3125,6.317,78.68,0.9723,1.6263,1.049,0.9266,0.8274
2012-09-18,12.8136,1.3051,6.3187,78.59,0.9743,1.6251,1.0446,0.9288,0.828
2012-09-19,12.8317,1.3065,6.3091,78.4,0.9747,1.6219,1.048,0.9266,0.8285
2012-09-20,12.905,1.2948,6.3036,78.3,0.9775,1.6198,1.041,0.9336,0.8265
2012-09-21,12.8305,1.299,6.3051,78.17,0.9757,1.6251,1.0469,0.9327,0.8305
2012-09-24,12.9125,1.2909,6.309,77.9,0.98,1.6199,1.0417,0.9371,0.8218
2012-09-25,12.821,1.2945,6.3057,77.91,0.977,1.6232,1.0445,0.9348,0.8274
2012-09-26,12.917,1.2852,6.3015,77.78,0.9845,1.6145,1.0357,0.9401,0.8231
2012-09-27,12.8446,1.2874,6.3021,77.62,0.9812,1.6217,1.044,0.9388,0.832
2012-09-28,12.863,1.2856,6.2848,77.92,0.9837,1.6132,1.0388,0.94,0.8293
2012-10-01,12.8172,1.29,6.284,78.0,0.9827,1.6142,1.0374,0.9376,0.8289
2012-10-02,12.8478,1.2951,6.284,78.01,0.9827,1.6186,1.0292,0.9342,0.8309
2012-10-03,12.8481,1.2909,6.284,78.57,0.987,1.6077,1.0218,0.9382,0.8203
2012-10-04,12.755,1.3001,6.284,78.44,0.9821,1.6165,1.0229,0.9316,0.8191
2012-10-05,12.7054,1.3059,6.284,78.66,0.9763,1.6196,1.0218,0.9284,0.8231
2012-10-09,12.8889,1.2876,6.2877,78.23,0.9787,1.5987,1.0188,0.94,0.8168
2012-10-10,12.923,1.2888,6.2831,78.26,0.9786,1.6007,1.0242,0.9392,0.8177
2012-10-11,12.8901,1.2928,6.2765,78.44,0.9785,1.6028,1.0261,0.9353,0.8175
2012-10-12,12.8925,1.2946,6.267,78.31,0.9797,1.6075,1.0228,0.9334,0.8176
2012-10-15,12.8165,1.295,6.27,78.76,0.9783,1.6069,1.0245,0.933,0.8189
2012-10-16,12.8103,1.3036,6.2637,78.92,0.9854,1.6101,1.027,0.9273,0.8137
2012-10-17,12.8001,1.3133,6.254,78.74,0.9795,1.6165,1.038,0.9217,0.8218
2012-10-18,12.8271,1.3106,6.2501,79.24,0.9811,1.6141,1.0397,0.9225,0.8224
2012-10-19,12.8605,1.3022,6.2533,79.26,0.993,1.6003,1.0328,0.9286,0.8161
2012-10-22,12.8594,1.3063,6.2543,79.84,0.9938,1.6028,1.0318,0.9263,0.8176
2012-10-23,12.981,1.2971,6.2478,79.79,0.9934,1.5932,1.0249,0.9328,0.8115
2012-10-24,12.9997,1.2946,6.2478,79.82,0.9945,1.6015,1.0335,0.9342,0.8153
2012-10-25,12.9815,1.2958,6.2416,80.04,0.9942,1.6119,1.0349,0.9336,0.8209
2012-10-26,13.0198,1.2938,6.248,79.63,0.999,1.6098,1.0358,0.9348,0.8226
2012-10-29,13.0925,1.2906,6.2384,79.81,1.0003,1.6025,1.0329,0.9366,0.8189
2012-10-30,13.044,1.2979,6.2396,79.58,0.9992,1.6083,1.037,0.9309,0.8204
2012-10-31,13.0877,1.2958,6.2372,79.94,0.9994,1.6111,1.037,0.9311,0.822
2012-11-01,13.037,1.2937,6.2393,80.14,0.9973,1.6142,1.0402,0.9326,0.8264
2012-11-02,12.9808,1.2848,6.2411,80.53,0.9962,1.6036,1.0367,0.9396,0.8261
2012-11-05,13.0486,1.279,6.2452,80.17,0.9965,1.5977,1.037,0.9434,0.8253
2012-11-06,12.9652,1.2818,6.2454,80.28,0.9936,1.5985,1.0438,0.9424,0.8277
2012-11-07,13.0639,1.2759,6.2435,79.85,0.9971,1.5975,1.0408,0.9454,0.8255
2012-11-08,13.1158,1.274,6.2427,79.74,0.9985,1.5979,1.0429,0.9462,0.8174
2012-11-09,13.1763,1.2715,6.245,79.46,1.0007,1.5912,1.0395,0.9483,0.8148
2012-11-13,13.2206,1.2716,6.226,79.42,1.0015,1.5885,1.0434,0.947,0.8196
2012-11-14,13.2225,1.274,6.225,80.2,1.0017,1.5849,1.0397,0.945,0.8117
2012-11-15,13.2531,1.2783,6.2329,81.16,1.0024,1.5865,1.0315,0.9418,0.8095
2012-11-16,13.1831,1.2715,6.2354,81.28,1.0029,1.5866,1.0318,0.9472,0.8092
2012-11-19,13.0601,1.2806,6.2343,81.18,0.9963,1.5908,1.0406,0.9404,0.8182
2012-11-20,13.0145,1.2814,6.2324,81.72,0.9969,1.5927,1.0383,0.9403,0.8154
2012-11-21,13.05,1.2816,6.23,82.36,0.998,1.5936,1.0344,0.9394,0.8117
2012-11-23,12.9822,1.2959,6.2275,82.34,0.9927,1.6032,1.0451,0.9296,0.824
2012-11-26,13.0055,1.2966,6.2253,82.11,0.9949,1.6014,1.045,0.9284,0.822
2012-11-27,12.9766,1.294,6.2221,82.23,0.9936,1.6028,1.0461,0.931,0.8211
2012-11-28,13.0273,1.2923,6.2273,81.84,0.9927,1.5997,1.047,0.9313,0.8229
2012-11-29,12.9775,1.2953,6.2281,82.06,0.9928,1.6026,1.0423,0.9293,0.8216
2012-11-30,12.9171,1.301,6.2265,82.54,0.9931,1.6027,1.0429,0.9264,0.8201
2012-12-03,12.9255,1.3066,6.2277,82.24,0.9929,1.6104,1.0433,0.925,0.8219
2012-12-04,12.9596,1.3081,6.2254,81.86,0.9926,1.6097,1.0477,0.9272,0.8243
2012-12-05,12.926,1.3077,6.2251,82.4,0.9913,1.6102,1.046,0.9262,0.8255
2012-12-06,12.9076,1.2968,6.2282,82.29,0.9909,1.6066,1.0491,0.933,0.8325
2012-12-07,12.8503,1.2942,6.2299,82.37,0.989,1.6031,1.0486,0.9333,0.8328
2012-12-10,12.7982,1.293,6.2296,82.37,0.9871,1.6068,1.0492,0.933,0.8343
2012-12-11,12.7516,1.2992,6.246,82.42,0.9867,1.6103,1.0518,0.9333,0.8381
2012-12-12,12.7332,1.3038,6.2502,83.1,0.9854,1.6132,1.0539,0.9286,0.8411
2012-12-13,12.8003,1.3077,6.2316,83.54,0.9845,1.613,1.0529,0.9243,0.844
2012-12-14,12.776,1.3134,6.241,83.52,0.986,1.6139,1.0555,0.9196,0.8447
2012-12-17,12.7537,1.3169,6.236,83.7,0.9841,1.6203,1.0548,0.9174,0.8444
2012-12-18,12.7202,1.3224,6.2322,84.0,0.9852,1.6256,1.0527,0.913,0.8421
2012-12-19,12.731,1.326,6.2293,84.32,0.9868,1.6275,1.0497,0.9115,0.8368
2012-12-20,12.778,1.3224,6.2297,84.33,0.9882,1.6268,1.0478,0.913,0.8333
2012-12-21,12.9322,1.3166,6.2284,84.1,0.9941,1.6167,1.042,0.9172,0.8245
2012-12-24,12.9848,1.3179,6.2335,84.81,0.9913,1.6113,1.037,0.9161,0.8226
2012-12-26,13.01,1.3228,6.2351,85.62,0.9945,1.6118,1.035,0.9128,0.8159
2012-12-27,13.0125,1.3228,6.2358,86.06,0.9949,1.6106,1.036,0.9138,0.8173
2012-12-28,12.988,1.322,6.2315,86.12,0.9951,1.6157,1.0384,0.913,0.8209
2012-12-31,12.9635,1.3186,6.2301,86.64,0.9958,1.6262,1.0393,0.9155,0.8267
2013-01-02,12.76,1.3195,6.2301,87.1,0.9859,1.6255,1.0492,0.9166,0.8332
2013-01-03,12.7452,1.311,6.2301,86.92,0.9853,1.6151,1.0515,0.9222,0.8326
2013-01-04,12.7513,1.3047,6.2303,88.14,0.9856,1.6036,1.0454,0.9262,0.8285
2013-01-07,12.7728,1.3099,6.2294,87.68,0.9859,1.608,1.0479,0.9227,0.8351
2013-01-08,12.7891,1.3068,6.2235,87.31,0.9871,1.604,1.0486,0.925,0.8346
2013-01-09,12.746,1.3078,6.226,87.9,0.9867,1.6024,1.0518,0.9244,0.8398
2013-01-10,12.6452,1.322,6.223,88.16,0.9859,1.6125,1.0579,0.9162,0.8426
2013-01-11,12.6591,1.3353,6.2156,89.22,0.9842,1.6128,1.0538,0.912,0.8371
2013-01-14,12.6368,1.3369,6.219,89.34,0.9841,1.6077,1.0561,0.9174,0.8399
2013-01-15,12.6471,1.3342,6.2134,88.65,0.9839,1.6089,1.0559,0.9275,0.8388
2013-01-16,12.6291,1.3305,6.216,88.64,0.985,1.6009,1.0563,0.9313,0.8409
2013-01-17,12.5857,1.3356,6.2158,89.41,0.9853,1.5991,1.054,0.9331,0.841
2013-01-18,12.6568,1.3303,6.2152,89.9,0.9937,1.5876,1.0495,0.9346,0.8351
2013-01-22,12.6746,1.3304,6.2196,88.62,0.9934,1.5862,1.0557,0.9278,0.8401
2013-01-23,12.6587,1.3308,6.2178,88.44,0.9986,1.5848,1.0555,0.9295,0.8434
2013-01-24,12.6208,1.3378,6.2179,90.04,1.0024,1.5789,1.0467,0.9288,0.839
2013-01-25,12.6992,1.3456,6.2203,91.04,1.0078,1.5799,1.0421,0.9252,0.8374
2013-01-28,12.7723,1.3459,6.224,90.73,1.007,1.5686,1.0401,0.9272,0.8306
2013-01-29,12.6901,1.3484,6.2259,90.65,1.0029,1.5751,1.0466,0.9216,0.8376
2013-01-30,12.7491,1.3564,6.2204,91.05,1.0033,1.5793,1.0422,0.9124,0.831
2013-01-31,12.7344,1.3584,6.2186,91.28,0.9992,1.5856,1.0433,0.9093,0.8397
2013-02-01,12.6356,1.3692,6.2265,92.54,0.9987,1.5744,1.0412,0.903,0.8464
2013-02-04,12.71,1.3527,6.2326,92.57,0.9976,1.5737,1.0422,0.9087,0.8458
2013-02-05,12.626,1.3569,6.2292,93.34,0.9972,1.5652,1.0389,0.9084,0.8443
2013-02-06,12.6731,1.3528,6.2315,93.56,0.9959,1.5655,1.0322,0.91,0.8429
2013-02-07,12.7381,1.3382,6.2323,93.24,0.9992,1.5712,1.0285,0.9176,0.8303
2013-02-08,12.7271,1.3366,6.2323,92.72,1.0021,1.5814,1.0319,0.9183,0.8353
2013-02-11,12.7556,1.3414,6.2323,93.44,1.0064,1.5668,1.0286,0.9186,0.8371
2013-02-12,12.7326,1.345,6.2323,93.14,1.0029,1.5654,1.0308,0.9172,0.8421
2013-02-13,12.7236,1.3448,6.2323,93.39,1.002,1.5544,1.0345,0.9182,0.8407
2013-02-14,12.6965,1.3334,6.2323,93.1,1.0007,1.5502,1.0349,0.9232,0.8472
2013-02-15,12.6883,1.3362,6.2323,93.64,1.0069,1.5518,1.0304,0.9226,0.8457
2013-02-19,12.6681,1.3387,6.2438,93.54,1.0117,1.5432,1.035,0.922,0.8483
2013-02-20,12.6821,1.335,6.2371,93.53,1.0162,1.5301,1.0286,0.9241,0.8368
2013-02-21,12.7543,1.3204,6.2403,92.96,1.0184,1.5263,1.0251,0.9317,0.835
2013-02-22,12.748,1.3166,6.2346,93.35,1.0222,1.5256,1.0318,0.9314,0.8382
2013-02-25,12.7287,1.3172,6.2337,93.35,1.0264,1.5112,1.0284,0.9314,0.838
2013-02-26,12.8798,1.3054,6.2293,91.38,1.0279,1.5125,1.0208,0.9326,0.8248
2013-02-27,12.8264,1.3104,6.2271,91.88,1.0249,1.5134,1.0202,0.931,0.8234
2013-02-28,12.7788,1.3079,6.2213,92.36,1.0286,1.5192,1.0241,0.9336,0.8286
2013-03-01,12.7956,1.2988,6.2226,93.38,1.0285,1.5033,1.021,0.9448,0.8248
2013-03-04,12.77,1.2996,6.2246,93.32,1.0298,1.5084,1.0164,0.9423,0.8231
2013-03-05,12.7401,1.3019,6.2208,93.39,1.0289,1.5098,1.0237,0.9433,0.8296
2013-03-06,12.742,1.299,6.2173,93.64,1.0314,1.5036,1.0248,0.947,0.8292
2013-03-07,12.7845,1.3098,6.22,95.0,1.0303,1.5032,1.0263,0.9432,0.827
2013-03-08,12.6525,1.2992,6.2145,96.0,1.0273,1.4926,1.0227,0.9535,0.8201
2013-03-11,12.547,1.3014,6.2179,96.12,1.0268,1.4898,1.0264,0.9496,0.8251
2013-03-12,12.4502,1.3023,6.216,95.96,1.0259,1.4877,1.0317,0.9472,0.8256
2013-03-13,12.3971,1.2949,6.2137,96.0,1.0272,1.4925,1.0294,0.9518,0.8241
2013-03-14,12.4476,1.2974,6.2145,96.16,1.0263,1.5039,1.0387,0.9512,0.8203
2013-03-15,12.4325,1.3076,6.2133,95.26,1.0202,1.5124,1.0398,0.9396,0.8267
2013-03-18,12.4297,1.2956,6.2156,94.92,1.0218,1.5113,1.0393,0.9449,0.8245
2013-03-19,12.4452,1.2888,6.2154,94.85,1.0272,1.5118,1.0363,0.946,0.8239
2013-03-20,12.395,1.295,6.2117,95.51,1.0268,1.5133,1.0389,0.9439,0.8221
2013-03-21,12.3592,1.2928,6.2141,95.06,1.0239,1.518,1.0439,0.9454,0.8328
2013-03-22,12.3714,1.2996,6.212,94.48,1.0224,1.5239,1.0447,0.9402,0.8352
2013-03-25,12.3605,1.2881,6.2105,94.34,1.0217,1.5184,1.0452,0.9473,0.8347
2013-03-26,12.3453,1.2858,6.2108,94.22,1.0167,1.5156,1.0484,0.9484,0.838
2013-03-27,12.3786,1.2782,6.2138,94.38,1.0169,1.5112,1.0435,0.9534,0.8359
2013-03-28,12.3397,1.2842,6.2143,94.02,1.0155,1.5184,1.0427,0.9468,0.8382
2013-03-29,12.3155,1.2816,6.2108,94.16,1.0174,1.5193,1.0409,0.949,0.836
2013-04-01,12.3404,1.2857,6.2078,93.3,1.0166,1.5232,1.0421,0.946,0.8377
2013-04-02,12.2775,1.2836,6.1992,93.43,1.0147,1.5113,1.0457,0.9485,0.8426
2013-04-03,12.3205,1.2847,6.1962,92.96,1.0134,1.514,1.0481,0.9451,0.8442
2013-04-04,12.3381,1.2854,6.2005,96.12,1.0139,1.5198,1.0397,0.9458,0.8381
2013-04-05,12.239,1.3027,6.2005,96.86,1.019,1.5336,1.0385,0.9324,0.8421
2013-04-08,12.1583,1.3008,6.2031,98.9,1.0199,1.5257,1.0389,0.9346,0.8454
2013-04-09,12.1283,1.3092,6.2022,99.02,1.0162,1.5317,1.049,0.9317,0.8512
2013-04-10,12.1156,1.306,6.1938,99.61,1.0148,1.5315,1.0539,0.9333,0.8567
2013-04-11,12.068,1.3124,6.1961,99.42,1.0107,1.5403,1.0564,0.9294,0.865
2013-04-12,12.0871,1.3094,6.1914,98.98,1.0134,1.5373,1.0503,0.929,0.8572
2013-04-15,12.1729,1.3082,6.1866,98.0,1.0208,1.532,1.0393,0.9303,0.8487
2013-04-16,12.165,1.3141,6.1824,97.86,1.0226,1.5316,1.0366,0.9256,0.8488
2013-04-17,12.235,1.3049,6.172,97.74,1.0263,1.5255,1.0306,0.9306,0.8457
2013-04-18,12.269,1.3072,6.1811,98.22,1.0257,1.5282,1.0301,0.9306,0.8422
2013-04-19,12.232,1.3066,6.1772,99.28,1.0264,1.5254,1.0297,0.9324,0.8436
2013-04-22,12.3071,1.305,6.1823,99.29,1.0262,1.5262,1.0255,0.9349,0.8406
2013-04-23,12.2437,1.3012,6.179,99.43,1.0259,1.5267,1.0262,0.9427,0.8409
2013-04-24,12.285,1.2997,6.1782,99.39,1.027,1.5258,1.0256,0.9484,0.8455
2013-04-25,12.1175,1.3004,6.1707,99.42,1.0193,1.5434,1.0308,0.9455,0.8517
2013-04-26,12.1786,1.3024,6.1647,97.84,1.017,1.5479,1.0275,0.9414,0.8509
2013-04-29,12.124,1.309,6.1647,98.09,1.0138,1.5497,1.0348,0.937,0.8565
2013-04-30,12.1323,1.3168,6.1647,97.52,1.0072,1.5539,1.0372,0.9298,0.858
2013-05-01,12.2246,1.3192,6.1647,97.28,1.0083,1.5578,1.0285,0.9268,0.8494
